account_id,customer_name,balance,risk_score,creation_date
acc_8552,Customer_8552,83674.35,0.4116,2023-01-01
acc_8553,Customer_8553,15597.52,0.6879,2023-01-01
acc_8554,Customer_8554,63727.1,0.1966,2023-01-01
acc_8555,Customer_8555,71763.99,0.6848,2023-01-01
acc_8556,Customer_8556,40460.54,0.2737,2023-01-01
acc_8557,Customer_8557,93693.07,0.2294,2023-01-01
acc_8558,Customer_8558,95021.52,0.2368,2023-01-01
acc_8559,Customer_8559,31399.41,0.4321,2023-01-01
acc_8560,Customer_8560,13830.0,0.5625,2023-01-01
acc_8561,Customer_8561,31463.89,0.051,2023-01-01
acc_8562,Customer_8562,6328.47,0.9358,2023-01-01
acc_8563,Customer_8563,38853.69,0.6974,2023-01-01
acc_8564,Customer_8564,16631.63,0.5798,2023-01-01
acc_8565,Customer_8565,55997.23,0.6288,2023-01-01
acc_8566,Customer_8566,50954.68,0.4883,2023-01-01
acc_8567,Customer_8567,57345.25,0.2162,2023-01-01
acc_8568,Customer_8568,13215.66,0.4367,2023-01-01
acc_8569,Customer_8569,91740.45,0.6789,2023-01-01
acc_8570,Customer_8570,82915.05,0.3003,2023-01-01
acc_8571,Customer_8571,66659.31,0.5482,2023-01-01
acc_8572,Customer_8572,54843.02,0.4592,2023-01-01
acc_8573,Customer_8573,10483.54,0.6923,2023-01-01
acc_8574,Customer_8574,88757.36,0.6257,2023-01-01
acc_8575,Customer_8575,33201.58,0.8926,2023-01-01
acc_8576,Customer_8576,33251.81,0.9133,2023-01-01
acc_8577,Customer_8577,73203.33,0.4452,2023-01-01
acc_8578,Customer_8578,85954.84,0.3334,2023-01-01
acc_8579,Customer_8579,63908.66,0.1989,2023-01-01
acc_8580,Customer_8580,25600.89,0.5497,2023-01-01
acc_8581,Customer_8581,96260.27,0.1089,2023-01-01
acc_8582,Customer_8582,62622.53,0.2623,2023-01-01
acc_8583,Customer_8583,35682.95,0.5006,2023-01-01
acc_8584,Customer_8584,37607.83,0.6432,2023-01-01
acc_8585,Customer_8585,30286.22,0.6825,2023-01-01
acc_8586,Customer_8586,42485.95,0.6766,2023-01-01
acc_8587,Customer_8587,8143.39,0.2411,2023-01-01
acc_8588,Customer_8588,71412.15,0.9321,2023-01-01
acc_8589,Customer_8589,72019.21,0.0057,2023-01-01
acc_8590,Customer_8590,56470.03,0.0171,2023-01-01
acc_8591,Customer_8591,92708.84,0.2629,2023-01-01
acc_8592,Customer_8592,65973.0,0.4689,2023-01-01
acc_8593,Customer_8593,37994.85,0.2636,2023-01-01
acc_8594,Customer_8594,57244.13,0.412,2023-01-01
acc_8595,Customer_8595,51978.81,0.8589,2023-01-01
acc_8596,Customer_8596,83286.16,0.4618,2023-01-01
acc_8597,Customer_8597,21736.83,0.6173,2023-01-01
acc_8598,Customer_8598,71384.68,0.0818,2023-01-01
acc_8599,Customer_8599,89177.41,0.2742,2023-01-01
acc_8600,Customer_8600,81247.62,0.1155,2023-01-01
acc_8601,Customer_8601,29339.02,0.435,2023-01-01
acc_8602,Customer_8602,13066.78,0.3587,2023-01-01
acc_8603,Customer_8603,9647.47,0.1439,2023-01-01
acc_8604,Customer_8604,82758.29,0.7699,2023-01-01
acc_8605,Customer_8605,75526.57,0.1669,2023-01-01
acc_8606,Customer_8606,41708.89,0.7537,2023-01-01
acc_8607,Customer_8607,99465.72,0.7026,2023-01-01
acc_8608,Customer_8608,25101.36,0.9405,2023-01-01
acc_8609,Customer_8609,27189.33,0.2591,2023-01-01
acc_8610,Customer_8610,42860.12,0.1463,2023-01-01
acc_8611,Customer_8611,2013.68,0.0942,2023-01-01
acc_8612,Customer_8612,81842.32,0.7287,2023-01-01
acc_8613,Customer_8613,65801.25,0.4095,2023-01-01
acc_8614,Customer_8614,3201.64,0.2011,2023-01-01
acc_8615,Customer_8615,96348.37,0.58,2023-01-01
acc_8616,Customer_8616,457.83,0.5123,2023-01-01
acc_8617,Customer_8617,23060.36,0.968,2023-01-01
acc_8618,Customer_8618,25844.35,0.7724,2023-01-01
acc_8619,Customer_8619,68085.22,0.6364,2023-01-01
acc_8620,Customer_8620,98507.25,0.61,2023-01-01
acc_8621,Customer_8621,99231.25,0.0915,2023-01-01
acc_8622,Customer_8622,99699.56,0.4421,2023-01-01
acc_8623,Customer_8623,82630.78,0.4344,2023-01-01
acc_8624,Customer_8624,49940.28,0.6032,2023-01-01
acc_8625,Customer_8625,27144.35,0.3996,2023-01-01
acc_8626,Customer_8626,70645.34,0.2534,2023-01-01
acc_8627,Customer_8627,27965.45,0.3534,2023-01-01
acc_8628,Customer_8628,46090.55,0.2285,2023-01-01
acc_8629,Customer_8629,99700.13,0.11,2023-01-01
acc_8630,Customer_8630,59382.03,0.8865,2023-01-01
acc_8631,Customer_8631,97669.01,0.4385,2023-01-01
acc_8632,Customer_8632,21446.2,0.544,2023-01-01
acc_8633,Customer_8633,86622.7,0.1749,2023-01-01
acc_8634,Customer_8634,57190.41,0.2452,2023-01-01
acc_8635,Customer_8635,35504.3,0.6519,2023-01-01
acc_8636,Customer_8636,95813.89,0.0083,2023-01-01
acc_8637,Customer_8637,5806.74,0.8735,2023-01-01
acc_8638,Customer_8638,65413.95,0.4675,2023-01-01
acc_8639,Customer_8639,24345.07,0.0785,2023-01-01
acc_8640,Customer_8640,41945.41,0.8643,2023-01-01
acc_8641,Customer_8641,86028.17,0.3591,2023-01-01
acc_8642,Customer_8642,63101.19,0.4039,2023-01-01
acc_8643,Customer_8643,6715.62,0.2335,2023-01-01
acc_8644,Customer_8644,49517.47,0.068,2023-01-01
acc_8645,Customer_8645,7663.11,0.8955,2023-01-01
acc_8646,Customer_8646,58748.87,0.3608,2023-01-01
acc_8647,Customer_8647,94611.87,0.2247,2023-01-01
acc_8648,Customer_8648,8402.75,0.8431,2023-01-01
acc_8649,Customer_8649,77280.5,0.9271,2023-01-01
acc_8650,Customer_8650,7655.56,0.8652,2023-01-01
acc_8651,Customer_8651,93934.6,0.8765,2023-01-01
acc_8652,Customer_8652,48797.64,0.3309,2023-01-01
acc_8653,Customer_8653,81378.05,0.2868,2023-01-01
acc_8654,Customer_8654,82123.25,0.3118,2023-01-01
acc_8655,Customer_8655,18928.57,0.868,2023-01-01
acc_8656,Customer_8656,83886.8,0.7084,2023-01-01
acc_8657,Customer_8657,90253.68,0.471,2023-01-01
acc_8658,Customer_8658,84398.0,0.6131,2023-01-01
acc_8659,Customer_8659,3557.69,0.4392,2023-01-01
acc_8660,Customer_8660,86045.77,0.7874,2023-01-01
acc_8661,Customer_8661,84036.47,0.3271,2023-01-01
acc_8662,Customer_8662,90716.99,0.2543,2023-01-01
acc_8663,Customer_8663,19193.04,0.0924,2023-01-01
acc_8664,Customer_8664,5416.8,0.8106,2023-01-01
acc_8665,Customer_8665,67595.3,0.4255,2023-01-01
acc_8666,Customer_8666,57659.38,0.4174,2023-01-01
acc_8667,Customer_8667,89988.48,0.6514,2023-01-01
acc_8668,Customer_8668,22799.59,0.3809,2023-01-01
acc_8669,Customer_8669,68974.75,0.5759,2023-01-01
acc_8670,Customer_8670,71712.88,0.2571,2023-01-01
acc_8671,Customer_8671,4574.15,0.2154,2023-01-01
acc_8672,Customer_8672,99449.7,0.2674,2023-01-01
acc_8673,Customer_8673,89894.68,0.6562,2023-01-01
acc_8674,Customer_8674,51964.94,0.1336,2023-01-01
acc_8675,Customer_8675,57156.17,0.6003,2023-01-01
acc_8676,Customer_8676,68976.23,0.1679,2023-01-01
acc_8677,Customer_8677,49059.1,0.8434,2023-01-01
acc_8678,Customer_8678,84933.38,0.5813,2023-01-01
acc_8679,Customer_8679,37112.53,0.6397,2023-01-01
acc_8680,Customer_8680,90534.93,0.7045,2023-01-01
acc_8681,Customer_8681,53132.31,0.1243,2023-01-01
acc_8682,Customer_8682,33577.6,0.0495,2023-01-01
acc_8683,Customer_8683,62254.65,0.9287,2023-01-01
acc_8684,Customer_8684,28028.09,0.5196,2023-01-01
acc_8685,Customer_8685,61372.55,0.2778,2023-01-01
acc_8686,Customer_8686,2276.61,0.146,2023-01-01
acc_8687,Customer_8687,4794.22,0.124,2023-01-01
acc_8688,Customer_8688,23934.55,0.6741,2023-01-01
acc_8689,Customer_8689,96525.71,0.9311,2023-01-01
acc_8690,Customer_8690,72445.96,0.1575,2023-01-01
acc_8691,Customer_8691,28341.14,0.6164,2023-01-01
acc_8692,Customer_8692,30606.43,0.9929,2023-01-01
acc_8693,Customer_8693,85555.84,0.1756,2023-01-01
acc_8694,Customer_8694,97943.12,0.9983,2023-01-01
acc_8695,Customer_8695,14103.99,0.6094,2023-01-01
acc_8696,Customer_8696,30486.08,0.4921,2023-01-01
acc_8697,Customer_8697,61794.84,0.1209,2023-01-01
acc_8698,Customer_8698,40510.47,0.7193,2023-01-01
acc_8699,Customer_8699,14969.78,0.0831,2023-01-01
acc_8700,Customer_8700,23808.18,0.4689,2023-01-01
acc_8701,Customer_8701,59931.6,0.2495,2023-01-01
acc_8702,Customer_8702,88339.15,0.2532,2023-01-01
acc_8703,Customer_8703,56920.37,0.1286,2023-01-01
acc_8704,Customer_8704,78575.55,0.2547,2023-01-01
acc_8705,Customer_8705,33132.25,0.4697,2023-01-01
acc_8706,Customer_8706,2974.58,0.4121,2023-01-01
acc_8707,Customer_8707,74757.15,0.3709,2023-01-01
acc_8708,Customer_8708,65896.02,0.787,2023-01-01
acc_8709,Customer_8709,69012.1,0.6209,2023-01-01
acc_8710,Customer_8710,64137.9,0.3112,2023-01-01
acc_8711,Customer_8711,87362.91,0.1601,2023-01-01
acc_8712,Customer_8712,28275.89,0.8828,2023-01-01
acc_8713,Customer_8713,81228.68,0.9414,2023-01-01
acc_8714,Customer_8714,46037.64,0.1524,2023-01-01
acc_8715,Customer_8715,73558.4,0.094,2023-01-01
acc_8716,Customer_8716,19686.94,0.7709,2023-01-01
acc_8717,Customer_8717,40895.54,0.3557,2023-01-01
acc_8718,Customer_8718,19819.4,0.4673,2023-01-01
acc_8719,Customer_8719,80066.84,0.9015,2023-01-01
acc_8720,Customer_8720,18091.27,0.9891,2023-01-01
acc_8721,Customer_8721,81152.48,0.8246,2023-01-01
acc_8722,Customer_8722,61547.49,0.7572,2023-01-01
acc_8723,Customer_8723,14047.97,0.9473,2023-01-01
acc_8724,Customer_8724,61307.39,0.9556,2023-01-01
acc_8725,Customer_8725,21564.41,0.0939,2023-01-01
acc_8726,Customer_8726,78675.65,0.7594,2023-01-01
acc_8727,Customer_8727,10836.89,0.7908,2023-01-01
acc_8728,Customer_8728,58062.27,0.8174,2023-01-01
acc_8729,Customer_8729,49996.71,0.9084,2023-01-01
acc_8730,Customer_8730,77514.18,0.8029,2023-01-01
acc_8731,Customer_8731,12245.47,0.4426,2023-01-01
acc_8732,Customer_8732,9564.15,0.5207,2023-01-01
acc_8733,Customer_8733,81935.9,0.6104,2023-01-01
acc_8734,Customer_8734,7354.83,0.9495,2023-01-01
acc_8735,Customer_8735,9376.4,0.7343,2023-01-01
acc_8736,Customer_8736,82929.3,0.1675,2023-01-01
acc_8737,Customer_8737,30355.94,0.1431,2023-01-01
acc_8738,Customer_8738,78771.89,0.2354,2023-01-01
acc_8739,Customer_8739,96477.64,0.1232,2023-01-01
acc_8740,Customer_8740,12887.77,0.6944,2023-01-01
acc_8741,Customer_8741,55484.99,0.3063,2023-01-01
acc_8742,Customer_8742,72786.52,0.0249,2023-01-01
acc_8743,Customer_8743,68357.23,0.8689,2023-01-01
acc_8744,Customer_8744,23729.54,0.5152,2023-01-01
acc_8745,Customer_8745,99173.03,0.6915,2023-01-01
acc_8746,Customer_8746,67177.2,0.5407,2023-01-01
acc_8747,Customer_8747,78089.29,0.4875,2023-01-01
acc_8748,Customer_8748,30118.69,0.5185,2023-01-01
acc_8749,Customer_8749,1116.71,0.4919,2023-01-01
acc_8750,Customer_8750,36923.79,0.5604,2023-01-01
acc_8751,Customer_8751,97818.75,0.6962,2023-01-01
acc_8752,Customer_8752,43028.36,0.1848,2023-01-01
acc_8753,Customer_8753,94419.88,0.0477,2023-01-01
acc_8754,Customer_8754,14468.65,0.7528,2023-01-01
acc_8755,Customer_8755,95377.63,0.9386,2023-01-01
acc_8756,Customer_8756,21448.83,0.9136,2023-01-01
acc_8757,Customer_8757,32392.64,0.8074,2023-01-01
acc_8758,Customer_8758,21065.83,0.7527,2023-01-01
acc_8759,Customer_8759,48574.85,0.2717,2023-01-01
acc_8760,Customer_8760,63694.21,0.1098,2023-01-01
acc_8761,Customer_8761,81830.79,0.5628,2023-01-01
acc_8762,Customer_8762,98093.08,0.9278,2023-01-01
acc_8763,Customer_8763,78634.45,0.1441,2023-01-01
acc_8764,Customer_8764,61511.03,0.1719,2023-01-01
acc_8765,Customer_8765,68457.96,0.9492,2023-01-01
acc_8766,Customer_8766,14318.34,0.1271,2023-01-01
acc_8767,Customer_8767,55641.99,0.3178,2023-01-01
acc_8768,Customer_8768,66267.92,0.2832,2023-01-01
acc_8769,Customer_8769,68908.1,0.1648,2023-01-01
acc_8770,Customer_8770,98868.1,0.4681,2023-01-01
acc_8771,Customer_8771,97932.68,0.9739,2023-01-01
acc_8772,Customer_8772,86992.86,0.4085,2023-01-01
acc_8773,Customer_8773,52219.27,0.4283,2023-01-01
acc_8774,Customer_8774,68303.19,0.3057,2023-01-01
acc_8775,Customer_8775,41621.1,0.8939,2023-01-01
acc_8776,Customer_8776,20319.39,0.4223,2023-01-01
acc_8777,Customer_8777,23059.72,0.5092,2023-01-01
acc_8778,Customer_8778,87478.82,0.6312,2023-01-01
acc_8779,Customer_8779,70651.05,0.0349,2023-01-01
acc_8780,Customer_8780,37916.79,0.2378,2023-01-01
acc_8781,Customer_8781,35369.48,0.2399,2023-01-01
acc_8782,Customer_8782,247.13,0.4348,2023-01-01
acc_8783,Customer_8783,67047.16,0.2708,2023-01-01
acc_8784,Customer_8784,60052.15,0.4091,2023-01-01
acc_8785,Customer_8785,89143.43,0.6913,2023-01-01
acc_8786,Customer_8786,45806.38,0.7461,2023-01-01
acc_8787,Customer_8787,50278.79,0.5554,2023-01-01
acc_8788,Customer_8788,74918.55,0.6219,2023-01-01
acc_8789,Customer_8789,47466.63,0.7851,2023-01-01
acc_8790,Customer_8790,71521.25,0.7001,2023-01-01
acc_8791,Customer_8791,12051.56,0.0079,2023-01-01
acc_8792,Customer_8792,12012.46,0.7344,2023-01-01
acc_8793,Customer_8793,45573.92,0.3736,2023-01-01
acc_8794,Customer_8794,14780.99,0.5298,2023-01-01
acc_8795,Customer_8795,38811.36,0.4742,2023-01-01
acc_8796,Customer_8796,38494.8,0.5065,2023-01-01
acc_8797,Customer_8797,21537.36,0.0233,2023-01-01
acc_8798,Customer_8798,3881.3,0.8214,2023-01-01
acc_8799,Customer_8799,49856.52,0.9416,2023-01-01
acc_8800,Customer_8800,70484.95,0.591,2023-01-01
acc_8801,Customer_8801,2306.28,0.2351,2023-01-01
acc_8802,Customer_8802,82144.5,0.9397,2023-01-01
acc_8803,Customer_8803,77641.76,0.5995,2023-01-01
acc_8804,Customer_8804,71683.14,0.9101,2023-01-01
acc_8805,Customer_8805,54936.71,0.2417,2023-01-01
acc_8806,Customer_8806,81435.56,0.6937,2023-01-01
acc_8807,Customer_8807,36454.36,0.8486,2023-01-01
acc_8808,Customer_8808,36400.41,0.3405,2023-01-01
acc_8809,Customer_8809,43747.98,0.4029,2023-01-01
acc_8810,Customer_8810,80237.99,0.0163,2023-01-01
acc_8811,Customer_8811,99277.17,0.4229,2023-01-01
acc_8812,Customer_8812,57999.89,0.8796,2023-01-01
acc_8813,Customer_8813,83010.99,0.0999,2023-01-01
acc_8814,Customer_8814,33180.64,0.3564,2023-01-01
acc_8815,Customer_8815,14267.18,0.5694,2023-01-01
acc_8816,Customer_8816,91405.39,0.8559,2023-01-01
acc_8817,Customer_8817,91722.92,0.469,2023-01-01
acc_8818,Customer_8818,29361.25,0.3454,2023-01-01
acc_8819,Customer_8819,68900.81,0.6198,2023-01-01
acc_8820,Customer_8820,30146.21,0.0144,2023-01-01
acc_8821,Customer_8821,84581.81,0.5737,2023-01-01
acc_8822,Customer_8822,99982.21,0.4979,2023-01-01
acc_8823,Customer_8823,36725.55,0.8567,2023-01-01
acc_8824,Customer_8824,10505.25,0.5748,2023-01-01
acc_8825,Customer_8825,18014.05,0.004,2023-01-01
acc_8826,Customer_8826,711.52,0.4932,2023-01-01
acc_8827,Customer_8827,53887.75,0.0661,2023-01-01
acc_8828,Customer_8828,4481.36,0.1424,2023-01-01
acc_8829,Customer_8829,15693.34,0.4243,2023-01-01
acc_8830,Customer_8830,31294.8,0.3255,2023-01-01
acc_8831,Customer_8831,51320.36,0.2175,2023-01-01
acc_8832,Customer_8832,50144.08,0.9254,2023-01-01
acc_8833,Customer_8833,78256.35,0.045,2023-01-01
acc_8834,Customer_8834,21465.21,0.8827,2023-01-01
acc_8835,Customer_8835,35251.68,0.1489,2023-01-01
acc_8836,Customer_8836,82373.28,0.8853,2023-01-01
acc_8837,Customer_8837,95999.87,0.0196,2023-01-01
acc_8838,Customer_8838,69541.99,0.7434,2023-01-01
acc_8839,Customer_8839,87003.96,0.6536,2023-01-01
acc_8840,Customer_8840,63494.6,0.369,2023-01-01
acc_8841,Customer_8841,18891.83,0.3902,2023-01-01
acc_8842,Customer_8842,8560.28,0.4291,2023-01-01
acc_8843,Customer_8843,37582.41,0.9013,2023-01-01
acc_8844,Customer_8844,55077.54,0.6968,2023-01-01
acc_8845,Customer_8845,14802.33,0.4317,2023-01-01
acc_8846,Customer_8846,37291.88,0.6442,2023-01-01
acc_8847,Customer_8847,35496.27,0.8251,2023-01-01
acc_8848,Customer_8848,64590.75,0.488,2023-01-01
acc_8849,Customer_8849,22624.79,0.1719,2023-01-01
acc_8850,Customer_8850,52368.3,0.1363,2023-01-01
acc_8851,Customer_8851,33827.98,0.3651,2023-01-01
acc_8852,Customer_8852,54217.98,0.2557,2023-01-01
acc_8853,Customer_8853,29514.37,0.1516,2023-01-01
acc_8854,Customer_8854,53129.18,0.8424,2023-01-01
acc_8855,Customer_8855,52498.6,0.2189,2023-01-01
acc_8856,Customer_8856,74488.11,0.2384,2023-01-01
acc_8857,Customer_8857,20627.94,0.6687,2023-01-01
acc_8858,Customer_8858,94506.29,0.9729,2023-01-01
acc_8859,Customer_8859,3835.8,0.6388,2023-01-01
acc_8860,Customer_8860,27633.78,0.4935,2023-01-01
acc_8861,Customer_8861,22727.86,0.4174,2023-01-01
acc_8862,Customer_8862,95825.34,0.6158,2023-01-01
acc_8863,Customer_8863,79693.25,0.1175,2023-01-01
acc_8864,Customer_8864,16120.67,0.5719,2023-01-01
acc_8865,Customer_8865,97459.8,0.7638,2023-01-01
acc_8866,Customer_8866,34725.54,0.2153,2023-01-01
acc_8867,Customer_8867,65397.39,0.9321,2023-01-01
acc_8868,Customer_8868,12830.33,0.5872,2023-01-01
acc_8869,Customer_8869,73436.99,0.9577,2023-01-01
acc_8870,Customer_8870,88341.94,0.5545,2023-01-01
acc_8871,Customer_8871,75307.14,0.623,2023-01-01
acc_8872,Customer_8872,92943.61,0.8452,2023-01-01
acc_8873,Customer_8873,90966.74,0.9623,2023-01-01
acc_8874,Customer_8874,53961.58,0.597,2023-01-01
acc_8875,Customer_8875,56542.75,0.3891,2023-01-01
acc_8876,Customer_8876,21735.71,0.6059,2023-01-01
acc_8877,Customer_8877,25656.87,0.8602,2023-01-01
acc_8878,Customer_8878,91029.12,0.0184,2023-01-01
acc_8879,Customer_8879,14843.81,0.1341,2023-01-01
acc_8880,Customer_8880,11718.48,0.0784,2023-01-01
acc_8881,Customer_8881,89522.61,0.1887,2023-01-01
acc_8882,Customer_8882,23974.6,0.3151,2023-01-01
acc_8883,Customer_8883,88678.33,0.7339,2023-01-01
acc_8884,Customer_8884,93116.75,0.6314,2023-01-01
acc_8885,Customer_8885,74206.68,0.4436,2023-01-01
acc_8886,Customer_8886,20535.98,0.0403,2023-01-01
acc_8887,Customer_8887,94266.43,0.7916,2023-01-01
acc_8888,Customer_8888,83724.75,0.7062,2023-01-01
acc_8889,Customer_8889,4818.34,0.417,2023-01-01
acc_8890,Customer_8890,57293.72,0.9767,2023-01-01
acc_8891,Customer_8891,74613.52,0.7505,2023-01-01
acc_8892,Customer_8892,91139.9,0.8605,2023-01-01
acc_8893,Customer_8893,83781.85,0.4501,2023-01-01
acc_8894,Customer_8894,14670.89,0.4352,2023-01-01
acc_8895,Customer_8895,9956.09,0.4407,2023-01-01
acc_8896,Customer_8896,48562.72,0.608,2023-01-01
acc_8897,Customer_8897,94801.17,0.9267,2023-01-01
acc_8898,Customer_8898,86736.89,0.5555,2023-01-01
acc_8899,Customer_8899,77809.85,0.7857,2023-01-01
acc_8900,Customer_8900,14585.75,0.784,2023-01-01
acc_8901,Customer_8901,39723.5,0.5316,2023-01-01
acc_8902,Customer_8902,9341.59,0.7412,2023-01-01
acc_8903,Customer_8903,35450.85,0.344,2023-01-01
acc_8904,Customer_8904,445.23,0.6384,2023-01-01
acc_8905,Customer_8905,59854.04,0.7471,2023-01-01
acc_8906,Customer_8906,57060.39,0.8145,2023-01-01
acc_8907,Customer_8907,90426.42,0.5223,2023-01-01
acc_8908,Customer_8908,80875.39,0.7521,2023-01-01
acc_8909,Customer_8909,41766.71,0.2548,2023-01-01
acc_8910,Customer_8910,31213.28,0.1961,2023-01-01
acc_8911,Customer_8911,97669.97,0.9203,2023-01-01
acc_8912,Customer_8912,10713.4,0.8862,2023-01-01
acc_8913,Customer_8913,72402.44,0.4927,2023-01-01
acc_8914,Customer_8914,11161.98,0.1388,2023-01-01
acc_8915,Customer_8915,96145.3,0.5204,2023-01-01
acc_8916,Customer_8916,2406.09,0.263,2023-01-01
acc_8917,Customer_8917,5473.46,0.3934,2023-01-01
acc_8918,Customer_8918,85795.9,0.7406,2023-01-01
acc_8919,Customer_8919,38369.39,0.5138,2023-01-01
acc_8920,Customer_8920,33565.01,0.3103,2023-01-01
acc_8921,Customer_8921,28342.64,0.5221,2023-01-01
acc_8922,Customer_8922,79146.38,0.716,2023-01-01
acc_8923,Customer_8923,15587.12,0.6243,2023-01-01
acc_8924,Customer_8924,16557.47,0.4546,2023-01-01
acc_8925,Customer_8925,81571.86,0.7195,2023-01-01
acc_8926,Customer_8926,12442.18,0.4116,2023-01-01
acc_8927,Customer_8927,86269.31,0.5399,2023-01-01
acc_8928,Customer_8928,35328.88,0.3522,2023-01-01
acc_8929,Customer_8929,43240.82,0.1314,2023-01-01
acc_8930,Customer_8930,71860.78,0.8015,2023-01-01
acc_8931,Customer_8931,59465.68,0.1323,2023-01-01
acc_8932,Customer_8932,89216.38,0.3658,2023-01-01
acc_8933,Customer_8933,97571.04,0.9708,2023-01-01
acc_8934,Customer_8934,36083.53,0.6891,2023-01-01
acc_8935,Customer_8935,87878.13,0.8191,2023-01-01
acc_8936,Customer_8936,18629.53,0.571,2023-01-01
acc_8937,Customer_8937,79337.52,0.8296,2023-01-01
acc_8938,Customer_8938,5441.97,0.3789,2023-01-01
acc_8939,Customer_8939,64637.03,0.6112,2023-01-01
acc_8940,Customer_8940,10614.95,0.1016,2023-01-01
acc_8941,Customer_8941,92031.25,0.8535,2023-01-01
acc_8942,Customer_8942,25624.66,0.7121,2023-01-01
acc_8943,Customer_8943,46747.68,0.1282,2023-01-01
acc_8944,Customer_8944,92559.59,0.4557,2023-01-01
acc_8945,Customer_8945,10445.35,0.3417,2023-01-01
acc_8946,Customer_8946,97014.25,0.0219,2023-01-01
acc_8947,Customer_8947,56226.3,0.6516,2023-01-01
acc_8948,Customer_8948,58182.87,0.1797,2023-01-01
acc_8949,Customer_8949,94214.72,0.7279,2023-01-01
acc_8950,Customer_8950,12772.56,0.432,2023-01-01
acc_8951,Customer_8951,71483.11,0.6078,2023-01-01
acc_8952,Customer_8952,25689.71,0.2274,2023-01-01
acc_8953,Customer_8953,23428.8,0.9238,2023-01-01
acc_8954,Customer_8954,84638.81,0.3805,2023-01-01
acc_8955,Customer_8955,94336.5,0.861,2023-01-01
acc_8956,Customer_8956,27485.6,0.7283,2023-01-01
acc_8957,Customer_8957,32056.08,0.5208,2023-01-01
acc_8958,Customer_8958,50621.06,0.7321,2023-01-01
acc_8959,Customer_8959,43302.09,0.231,2023-01-01
acc_8960,Customer_8960,72123.27,0.3762,2023-01-01
acc_8961,Customer_8961,12371.5,0.2105,2023-01-01
acc_8962,Customer_8962,3091.97,0.0307,2023-01-01
acc_8963,Customer_8963,83274.85,0.0212,2023-01-01
acc_8964,Customer_8964,7384.13,0.127,2023-01-01
acc_8965,Customer_8965,87163.05,0.8763,2023-01-01
acc_8966,Customer_8966,14664.91,0.2988,2023-01-01
acc_8967,Customer_8967,98483.05,0.5031,2023-01-01
acc_8968,Customer_8968,39782.24,0.5764,2023-01-01
acc_8969,Customer_8969,62735.01,0.3189,2023-01-01
acc_8970,Customer_8970,63164.57,0.8,2023-01-01
acc_8971,Customer_8971,90928.23,0.133,2023-01-01
acc_8972,Customer_8972,94374.63,0.8623,2023-01-01
acc_8973,Customer_8973,85219.79,0.4298,2023-01-01
acc_8974,Customer_8974,86911.6,0.3846,2023-01-01
acc_8975,Customer_8975,70251.59,0.0615,2023-01-01
acc_8976,Customer_8976,72410.73,0.5796,2023-01-01
acc_8977,Customer_8977,27153.28,0.7768,2023-01-01
acc_8978,Customer_8978,47677.73,0.1614,2023-01-01
acc_8979,Customer_8979,59171.14,0.2228,2023-01-01
acc_8980,Customer_8980,63947.06,0.4827,2023-01-01
acc_8981,Customer_8981,97214.14,0.5961,2023-01-01
acc_8982,Customer_8982,21755.74,0.5944,2023-01-01
acc_8983,Customer_8983,88322.85,0.4506,2023-01-01
acc_8984,Customer_8984,42513.77,0.1718,2023-01-01
acc_8985,Customer_8985,88826.84,0.735,2023-01-01
acc_8986,Customer_8986,71452.54,0.5021,2023-01-01
acc_8987,Customer_8987,67290.52,0.9296,2023-01-01
acc_8988,Customer_8988,57596.32,0.9878,2023-01-01
acc_8989,Customer_8989,62068.62,0.6612,2023-01-01
acc_8990,Customer_8990,14741.47,0.812,2023-01-01
acc_8991,Customer_8991,42543.45,0.7875,2023-01-01
acc_8992,Customer_8992,43808.28,0.6132,2023-01-01
acc_8993,Customer_8993,28699.44,0.1041,2023-01-01
acc_8994,Customer_8994,33685.19,0.5632,2023-01-01
acc_8995,Customer_8995,37412.14,0.3595,2023-01-01
acc_8996,Customer_8996,34002.54,0.3895,2023-01-01
acc_8997,Customer_8997,38644.52,0.0428,2023-01-01
acc_8998,Customer_8998,24315.86,0.8444,2023-01-01
acc_8999,Customer_8999,49161.09,0.5122,2023-01-01
acc_9000,Customer_9000,14283.03,0.0096,2023-01-01
acc_9001,Customer_9001,90022.46,0.4776,2023-01-01
acc_9002,Customer_9002,28608.76,0.9391,2023-01-01
acc_9003,Customer_9003,45901.29,0.369,2023-01-01
acc_9004,Customer_9004,50707.92,0.1156,2023-01-01
acc_9005,Customer_9005,51534.05,0.9091,2023-01-01
acc_9006,Customer_9006,31024.49,0.3419,2023-01-01
acc_9007,Customer_9007,29676.35,0.3683,2023-01-01
acc_9008,Customer_9008,95857.28,0.7006,2023-01-01
acc_9009,Customer_9009,86803.97,0.3847,2023-01-01
acc_9010,Customer_9010,66334.51,0.7625,2023-01-01
acc_9011,Customer_9011,48630.75,0.772,2023-01-01
acc_9012,Customer_9012,1059.92,0.6,2023-01-01
acc_9013,Customer_9013,90412.98,0.2794,2023-01-01
acc_9014,Customer_9014,49406.94,0.7666,2023-01-01
acc_9015,Customer_9015,50763.39,0.6151,2023-01-01
acc_9016,Customer_9016,94653.29,0.8356,2023-01-01
acc_9017,Customer_9017,26831.43,0.0452,2023-01-01
acc_9018,Customer_9018,74002.06,0.0863,2023-01-01
