acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,country,zip
A000611,Account 000611,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61094.46,4,B01,US,10611
A000612,Account 000612,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,74686.86,1,B02,US,10612
A000613,Account 000613,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84437.68,0,B03,US,10613
A000614,Account 000614,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80317.89,3,B04,US,10614
A000615,Account 000615,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89135.23,3,B00,US,10615
A000616,Account 000616,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78308.21,0,B01,US,10616
A000617,Account 000617,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86350.21,2,B02,US,10617
A000618,Account 000618,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62218.99,1,B03,US,10618
A000619,Account 000619,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65155.74,2,B04,US,10619
A000620,Account 000620,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61400.58,2,B00,US,10620
A000621,Account 000621,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,69228.88,2,B01,US,10621
A000622,Account 000622,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87711.84,1,B02,US,10622
A000623,Account 000623,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89054.23,2,B03,US,10623
A000624,Account 000624,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95474.09,4,B04,US,10624
A000625,Account 000625,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68942.15,3,B00,US,10625
A000626,Account 000626,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95992.75,2,B01,US,10626
A000627,Account 000627,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82648.72,2,B02,US,10627
A000628,Account 000628,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93830.25,1,B03,US,10628
A000629,Account 000629,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79744.25,0,B04,US,10629
A000630,Account 000630,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94489.60,3,B00,US,10630
A000631,Account 000631,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55650.45,0,B01,US,10631
A000632,Account 000632,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97177.30,0,B02,US,10632
A000633,Account 000633,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94595.65,5,B03,US,10633
A000634,Account 000634,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90666.99,2,B04,US,10634
A000635,Account 000635,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55498.60,2,B00,US,10635
A000636,Account 000636,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87944.78,1,B01,US,10636
A000637,Account 000637,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78247.04,1,B02,US,10637
A000638,Account 000638,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82335.12,1,B03,US,10638
A000639,Account 000639,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51481.62,3,B04,US,10639
A000640,Account 000640,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66987.33,5,B00,US,10640
A000641,Account 000641,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68502.84,4,B01,US,10641
A000642,Account 000642,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52537.68,5,B02,US,10642
A000643,Account 000643,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56766.13,0,B03,US,10643
A000644,Account 000644,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89297.33,2,B04,US,10644
A000645,Account 000645,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59797.20,4,B00,US,10645
A000646,Account 000646,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78963.27,5,B01,US,10646
A000647,Account 000647,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68099.88,4,B02,US,10647
A000648,Account 000648,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96070.49,5,B03,US,10648
A000649,Account 000649,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94817.60,4,B04,US,10649
A000650,Account 000650,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,58315.62,5,B00,US,10650
A000651,Account 000651,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,77298.97,0,B01,US,10651
A000652,Account 000652,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51354.75,3,B02,US,10652
A000653,Account 000653,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80877.60,5,B03,US,10653
A000654,Account 000654,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80139.78,3,B04,US,10654
A000655,Account 000655,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,58078.64,1,B00,US,10655
A000656,Account 000656,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56877.76,3,B01,US,10656
A000657,Account 000657,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66811.91,5,B02,US,10657
A000658,Account 000658,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88804.79,1,B03,US,10658
A000659,Account 000659,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63051.23,4,B04,US,10659
A000660,Account 000660,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94934.87,1,B00,US,10660
A000661,Account 000661,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,69247.17,1,B01,US,10661
A000662,Account 000662,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86414.67,2,B02,US,10662
A000663,Account 000663,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94073.85,0,B03,US,10663
A000664,Account 000664,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78644.51,4,B04,US,10664
A000665,Account 000665,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92495.39,1,B00,US,10665
A000666,Account 000666,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,71132.97,2,B01,US,10666
A000667,Account 000667,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87783.39,3,B02,US,10667
A000668,Account 000668,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75492.18,0,B03,US,10668
A000669,Account 000669,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78951.25,3,B04,US,10669
A000670,Account 000670,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67087.44,3,B00,US,10670
A000671,Account 000671,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98985.77,5,B01,US,10671
A000672,Account 000672,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62010.76,4,B02,US,10672
A000673,Account 000673,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98251.79,1,B03,US,10673
A000674,Account 000674,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64722.11,5,B04,US,10674
A000675,Account 000675,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97727.82,4,B00,US,10675
A000676,Account 000676,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79582.28,2,B01,US,10676
A000677,Account 000677,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63073.26,4,B02,US,10677
A000678,Account 000678,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52348.99,3,B03,US,10678
A000679,Account 000679,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80129.61,1,B04,US,10679
A000680,Account 000680,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70639.86,3,B00,US,10680
A000681,Account 000681,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86675.61,4,B01,US,10681
A000682,Account 000682,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,85760.04,1,B02,US,10682
A000683,Account 000683,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70039.62,2,B03,US,10683
A000684,Account 000684,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,58170.27,2,B04,US,10684
A000685,Account 000685,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95003.00,5,B00,US,10685
A000686,Account 000686,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55001.59,1,B01,US,10686
A000687,Account 000687,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60783.41,3,B02,US,10687
A000688,Account 000688,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79207.12,5,B03,US,10688
A000689,Account 000689,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97942.35,3,B04,US,10689
A000690,Account 000690,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92280.73,0,B00,US,10690
A000691,Account 000691,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64901.38,4,B01,US,10691
A000692,Account 000692,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,50380.88,4,B02,US,10692
A000693,Account 000693,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87321.42,3,B03,US,10693
A000694,Account 000694,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90571.46,1,B04,US,10694
A000695,Account 000695,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98680.97,0,B00,US,10695
A000696,Account 000696,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98340.43,4,B01,US,10696
A000697,Account 000697,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70162.41,1,B02,US,10697
A000698,Account 000698,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92954.24,3,B03,US,10698
A000699,Account 000699,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75789.43,5,B04,US,10699
A000700,Account 000700,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,74511.19,4,B00,US,10700
A000701,Account 000701,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72262.18,1,B01,US,10701
A000702,Account 000702,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75784.88,5,B02,US,10702
A000703,Account 000703,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59308.28,5,B03,US,10703
A000704,Account 000704,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68692.60,0,B04,US,10704
A000705,Account 000705,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64327.19,0,B00,US,10705
A000706,Account 000706,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78818.98,4,B01,US,10706
A000707,Account 000707,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,91127.44,2,B02,US,10707
A000708,Account 000708,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59654.20,5,B03,US,10708
A000709,Account 000709,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75956.86,2,B04,US,10709
A000710,Account 000710,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73618.97,4,B00,US,10710
A000711,Account 000711,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81105.35,3,B01,US,10711
A000712,Account 000712,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,74452.91,5,B02,US,10712
A000713,Account 000713,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84588.12,1,B03,US,10713
A000714,Account 000714,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52389.64,3,B04,US,10714
A000715,Account 000715,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62640.30,3,B00,US,10715
A000716,Account 000716,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97417.94,5,B01,US,10716
A000717,Account 000717,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72801.39,1,B02,US,10717
A000718,Account 000718,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62466.37,2,B03,US,10718
A000719,Account 000719,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70953.41,2,B04,US,10719
A000720,Account 000720,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92471.47,0,B00,US,10720
A000721,Account 000721,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,77614.38,5,B01,US,10721
A000722,Account 000722,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99426.45,5,B02,US,10722
A000723,Account 000723,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99557.14,3,B03,US,10723
A000724,Account 000724,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78508.48,3,B04,US,10724
A000725,Account 000725,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82256.19,0,B00,US,10725
A000726,Account 000726,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,50481.23,2,B01,US,10726
A000727,Account 000727,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64876.00,5,B02,US,10727
A000728,Account 000728,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67237.09,4,B03,US,10728
A000729,Account 000729,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95707.02,2,B04,US,10729
A000730,Account 000730,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99965.03,1,B00,US,10730
A000731,Account 000731,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78110.46,2,B01,US,10731
A000732,Account 000732,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87056.18,0,B02,US,10732
A000733,Account 000733,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,76350.64,3,B03,US,10733
A000734,Account 000734,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59245.64,2,B04,US,10734
A000735,Account 000735,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61558.81,1,B00,US,10735
A000736,Account 000736,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80923.11,5,B01,US,10736
A000737,Account 000737,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94553.73,0,B02,US,10737
A000738,Account 000738,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52874.14,4,B03,US,10738
A000739,Account 000739,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53856.11,5,B04,US,10739
A000740,Account 000740,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67409.45,5,B00,US,10740
A000741,Account 000741,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66170.96,4,B01,US,10741
A000742,Account 000742,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78999.57,1,B02,US,10742
A000743,Account 000743,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86198.29,3,B03,US,10743
A000744,Account 000744,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90201.98,4,B04,US,10744
A000745,Account 000745,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55310.77,1,B00,US,10745
A000746,Account 000746,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83977.20,3,B01,US,10746
A000747,Account 000747,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61841.85,4,B02,US,10747
A000748,Account 000748,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93473.22,1,B03,US,10748
A000749,Account 000749,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70037.08,2,B04,US,10749
A000750,Account 000750,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63014.10,4,B00,US,10750
A000751,Account 000751,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86223.82,1,B01,US,10751
A000752,Account 000752,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,58234.48,0,B02,US,10752
A000753,Account 000753,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60112.75,1,B03,US,10753
A000754,Account 000754,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52384.86,4,B04,US,10754
A000755,Account 000755,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61200.47,0,B00,US,10755
A000756,Account 000756,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83433.71,5,B01,US,10756
A000757,Account 000757,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53329.37,1,B02,US,10757
A000758,Account 000758,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98932.66,1,B03,US,10758
A000759,Account 000759,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83007.63,3,B04,US,10759
A000760,Account 000760,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93520.70,3,B00,US,10760
A000761,Account 000761,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,91341.65,3,B01,US,10761
A000762,Account 000762,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99209.26,4,B02,US,10762
A000763,Account 000763,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60072.51,0,B03,US,10763
A000764,Account 000764,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70037.42,3,B04,US,10764
A000765,Account 000765,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64768.49,5,B00,US,10765
A000766,Account 000766,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53236.87,5,B01,US,10766
A000767,Account 000767,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54752.02,2,B02,US,10767
A000768,Account 000768,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95250.84,4,B03,US,10768
A000769,Account 000769,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84303.01,5,B04,US,10769
A000770,Account 000770,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75452.26,0,B00,US,10770
A000771,Account 000771,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60375.44,5,B01,US,10771
A000772,Account 000772,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86706.56,4,B02,US,10772
A000773,Account 000773,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59056.82,3,B03,US,10773
A000774,Account 000774,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96058.15,1,B04,US,10774
A000775,Account 000775,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99806.60,4,B00,US,10775
A000776,Account 000776,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53974.51,2,B01,US,10776
A000777,Account 000777,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79117.82,4,B02,US,10777
A000778,Account 000778,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88131.51,5,B03,US,10778
A000779,Account 000779,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78882.86,1,B04,US,10779
A000780,Account 000780,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72935.83,0,B00,US,10780
A000781,Account 000781,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99475.98,5,B01,US,10781
A000782,Account 000782,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54871.37,3,B02,US,10782
A000783,Account 000783,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89786.96,3,B03,US,10783
A000784,Account 000784,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67859.81,4,B04,US,10784
A000785,Account 000785,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83397.30,0,B00,US,10785
A000786,Account 000786,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64977.65,2,B01,US,10786
A000787,Account 000787,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83423.75,0,B02,US,10787
A000788,Account 000788,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60694.33,1,B03,US,10788
A000789,Account 000789,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67544.29,3,B04,US,10789
A000790,Account 000790,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79270.24,0,B00,US,10790
A000791,Account 000791,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95244.88,1,B01,US,10791
A000792,Account 000792,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67092.19,5,B02,US,10792
A000793,Account 000793,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61449.01,4,B03,US,10793
A000794,Account 000794,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98014.25,4,B04,US,10794
A000795,Account 000795,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86442.40,2,B00,US,10795
A000796,Account 000796,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73547.51,4,B01,US,10796
A000797,Account 000797,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89200.31,4,B02,US,10797
A000798,Account 000798,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84346.16,2,B03,US,10798
A000799,Account 000799,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97999.01,0,B04,US,10799
A000800,Account 000800,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52911.84,0,B00,US,10800
A000801,Account 000801,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99829.02,1,B01,US,10801
A000802,Account 000802,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61019.43,4,B02,US,10802
A000803,Account 000803,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97902.92,4,B03,US,10803
A000804,Account 000804,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59605.22,0,B04,US,10804
A000805,Account 000805,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51253.17,0,B00,US,10805
A000806,Account 000806,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70281.03,0,B01,US,10806
A000807,Account 000807,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59165.14,1,B02,US,10807
A000808,Account 000808,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88411.94,0,B03,US,10808
A000809,Account 000809,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87917.32,4,B04,US,10809
A000810,Account 000810,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56400.44,0,B00,US,10810
A000811,Account 000811,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87166.32,3,B01,US,10811
A000812,Account 000812,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88037.97,3,B02,US,10812
A000813,Account 000813,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96606.81,0,B03,US,10813
A000814,Account 000814,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90386.43,4,B04,US,10814
